usage_date,account_id,team,service,region,cost_usd,usage_amount
2025-06-06,390411525235,beta,RDS,eu-west-1,9.5089,6.145
2025-06-06,430982802981,beta,EC2,eu-west-1,18.3181,5.315
2025-06-06,487277712256,gamma,Lambda,eu-west-1,3.557,6.246
2025-06-06,745742844441,beta,RDS,us-west-2,13.7226,8.19
2025-06-06,643832688114,alpha,CloudWatch,us-west-2,8.7905,5.481
2025-06-06,739798350793,alpha,Lambda,eu-west-1,8.3422,8.455
2025-06-06,501018986845,alpha,EC2,us-east-1,9.8504,5.349
2025-06-06,190529264200,beta,EC2,eu-west-1,2.6975,7.068
2025-06-06,374147360688,gamma,RDS,us-east-1,12.9084,8.137
2025-06-06,193221696939,alpha,EC2,us-east-1,6.015,7.11
2025-06-06,838724464600,gamma,Lambda,eu-west-1,10.1986,5.007
2025-06-06,739040777839,beta,S3,us-west-2,5.8404,8.978
2025-06-06,571501628194,alpha,EC2,eu-west-1,8.9039,6.066
2025-06-06,926764498935,gamma,EC2,eu-west-1,8.6871,4.8
2025-06-06,486757427899,alpha,Lambda,us-east-1,18.5564,2.362
2025-06-06,458369061017,alpha,EC2,us-east-1,10.7756,2.365
2025-06-06,379286006090,alpha,S3,eu-west-1,16.1025,9.613
2025-06-06,483134450391,beta,Lambda,us-east-1,23.7422,3.523
2025-06-06,386306109920,gamma,Lambda,eu-west-1,17.666,8.043
2025-06-06,877258901971,beta,CloudWatch,eu-west-1,8.8531,3.064
2025-06-06,640180091616,gamma,Lambda,eu-west-1,24.2859,9.5
2025-06-06,241835198999,beta,S3,us-west-2,11.9299,7.991
2025-06-06,903454758477,alpha,CloudWatch,eu-west-1,14.5276,3.178
2025-06-06,871456778513,alpha,EC2,us-west-2,23.8187,3.557
2025-06-06,354766232119,beta,Lambda,us-east-1,5.5205,5.37
2025-06-06,999569435704,gamma,S3,us-west-2,11.3355,5.424
2025-06-06,218588707610,alpha,CloudWatch,us-east-1,9.6332,7.883
2025-06-06,934485529440,gamma,EC2,us-east-1,9.487,5.817
2025-06-06,766347424444,alpha,EC2,us-east-1,10.9769,4.36
2025-06-06,670425419010,gamma,EC2,us-west-2,4.0481,6.865
2025-06-06,595655818531,gamma,Lambda,us-east-1,10.1477,9.533
2025-06-06,274379615094,alpha,CloudWatch,us-west-2,15.2779,3.494
2025-06-06,267289302123,gamma,CloudWatch,eu-west-1,15.0111,9.988
2025-06-06,394826662303,alpha,CloudWatch,eu-west-1,13.409,9.087
2025-06-06,366772496357,beta,Lambda,us-west-2,22.4767,4.716
2025-06-06,986183626624,beta,CloudWatch,us-west-2,10.2054,6.595
2025-06-06,289540171526,gamma,RDS,eu-west-1,2.342,5.002
2025-06-06,836670115718,beta,RDS,us-east-1,4.9402,7.659
2025-06-06,126330394438,beta,S3,us-east-1,23.4322,8.599
2025-06-06,464889973545,beta,Lambda,us-west-2,6.9094,9.777
2025-06-06,366450906532,beta,S3,us-east-1,12.024,5.121
2025-06-06,304157958294,gamma,S3,us-east-1,7.3178,4.041
2025-06-06,837909213251,alpha,S3,eu-west-1,8.5973,4.884
2025-06-06,564715528743,beta,RDS,us-east-1,15.3035,7.627
2025-06-06,589324805240,beta,RDS,us-east-1,7.7313,7.833
2025-06-06,532574535191,gamma,Lambda,eu-west-1,13.762,5.9
2025-06-06,365742590778,beta,S3,us-west-2,7.3403,9.629
2025-06-06,862791838624,beta,Lambda,us-west-2,9.9063,3.824
2025-06-06,780912803494,alpha,CloudWatch,eu-west-1,11.0047,5.998
2025-06-06,256384750573,gamma,Lambda,eu-west-1,6.5064,4.448
2025-06-06,130972364242,beta,Lambda,us-west-2,6.7016,3.362
2025-06-06,168459037132,gamma,RDS,us-east-1,24.3946,6.36
2025-06-06,683356668786,gamma,RDS,us-west-2,0.4384,6.785
2025-06-06,259678852969,gamma,EC2,us-east-1,22.8238,3.974
2025-06-06,425312608791,beta,EC2,eu-west-1,2.0261,6.231
2025-06-06,386940196299,gamma,S3,eu-west-1,13.1277,4.363
2025-06-07,692212060581,gamma,S3,eu-west-1,16.746,0.047
2025-06-07,853841239034,alpha,S3,us-west-2,3.7124,0.207
2025-06-07,665809627928,alpha,S3,us-west-2,14.9628,0.215
2025-06-07,453770142715,gamma,CloudWatch,eu-west-1,24.8171,0.096
2025-06-07,307313782579,alpha,EC2,us-east-1,8.0919,0.115
2025-06-07,727358888156,beta,S3,eu-west-1,24.7371,0.396
2025-06-07,906282098045,gamma,CloudWatch,us-west-2,0.5767,0.06
2025-06-07,384897841064,alpha,CloudWatch,us-east-1,15.4725,0.537
2025-06-07,357687677774,gamma,Lambda,us-east-1,2.1704,0.679
2025-06-07,762263221792,gamma,EC2,us-east-1,9.725,0.453
2025-06-07,452823988566,beta,RDS,us-west-2,14.9587,0.275
2025-06-07,939488661587,alpha,Lambda,us-east-1,3.9645,0.544
2025-06-07,348751590296,alpha,CloudWatch,us-east-1,8.6167,0.582
2025-06-07,739684207153,gamma,S3,us-west-2,5.2828,0.722
2025-06-07,499297301125,beta,Lambda,eu-west-1,6.2098,0.278
2025-06-07,135864810065,alpha,S3,us-west-2,13.638,0.4
2025-06-07,988370144853,alpha,EC2,us-east-1,15.4889,0.021
2025-06-07,858890144251,gamma,Lambda,eu-west-1,12.3141,0.652
2025-06-07,252543167216,alpha,EC2,us-west-2,21.8421,0.421
2025-06-07,897733512970,beta,RDS,eu-west-1,11.6291,0.828
2025-06-07,928683034975,alpha,Lambda,us-east-1,0.1445,0.377
2025-06-07,516012993398,gamma,S3,us-west-2,12.7938,0.347
2025-06-07,556526790674,gamma,Lambda,us-east-1,5.5637,0.877
2025-06-07,831023136417,alpha,RDS,us-west-2,16.4487,0.249
2025-06-07,721732597288,beta,EC2,us-east-1,18.0388,0.937
2025-06-07,588205312226,gamma,S3,us-west-2,18.4945,0.813
2025-06-07,553574408363,gamma,RDS,eu-west-1,15.0811,0.627
2025-06-07,421978028154,gamma,RDS,us-west-2,8.838,0.682
2025-06-07,977595382173,gamma,CloudWatch,eu-west-1,1.7563,0.898
2025-06-07,115410412034,beta,CloudWatch,eu-west-1,11.5724,0.618
2025-06-07,610930196707,alpha,RDS,us-west-2,0.4448,0.452
2025-06-07,820872190764,gamma,CloudWatch,us-east-1,24.2849,0.799
2025-06-07,625666067700,alpha,RDS,us-west-2,21.7606,0.69
2025-06-07,648242502141,beta,EC2,us-east-1,20.6575,0.279
2025-06-07,882107729210,alpha,RDS,eu-west-1,18.0669,0.924
2025-06-07,789615754677,beta,EC2,eu-west-1,23.8524,0.054
2025-06-07,446225947448,gamma,Lambda,us-west-2,15.5399,0.139
2025-06-07,394528931492,beta,CloudWatch,us-east-1,6.1553,0.792
2025-06-07,315928797485,gamma,EC2,eu-west-1,10.3391,0.174
2025-06-07,950264503696,beta,EC2,eu-west-1,20.7059,0.29
2025-06-07,275067886453,beta,S3,eu-west-1,9.0831,0.01
2025-06-07,511891040835,gamma,RDS,us-east-1,24.4753,0.534
2025-06-07,388207237517,gamma,S3,eu-west-1,13.0939,0.347
2025-06-07,958348758318,beta,S3,eu-west-1,22.5515,0.948
2025-06-07,604624017260,alpha,RDS,eu-west-1,23.9847,0.13
2025-06-07,622362452738,gamma,CloudWatch,us-east-1,9.7266,0.603
2025-06-07,198151364926,alpha,Lambda,us-east-1,13.9936,0.206
2025-06-07,695630146097,gamma,CloudWatch,us-east-1,24.9512,0.465
2025-06-07,613141653134,alpha,RDS,us-east-1,5.8782,0.212
2025-06-07,517475215192,beta,CloudWatch,us-east-1,3.8173,0.214
2025-06-07,179313684176,alpha,RDS,us-east-1,20.9869,0.286
2025-06-07,346800524514,beta,Lambda,eu-west-1,24.2299,0.341
2025-06-07,195753808226,beta,RDS,us-west-2,1.6026,0.436
2025-06-07,509830264751,beta,Lambda,us-east-1,14.8432,0.903
2025-06-07,877887622965,beta,S3,us-west-2,12.4644,0.698
2025-06-07,958544469646,alpha,RDS,eu-west-1,9.1912,0.101
2025-06-07,726135172477,gamma,S3,us-west-2,23.251,0.982
2025-06-07,865117453680,alpha,EC2,us-east-1,2.0519,0.117
2025-06-07,186988358456,gamma,EC2,us-east-1,8.6426,0.421
2025-06-07,990068102958,gamma,RDS,eu-west-1,8.1709,0.063
2025-06-08,359235600239,alpha,EC2,us-west-2,23.4414,0.557
2025-06-08,524274045759,alpha,Lambda,us-west-2,16.7217,0.664
2025-06-08,397442161263,alpha,Lambda,us-east-1,22.5912,0.806
2025-06-08,389530638361,gamma,EC2,us-east-1,22.6749,0.531
2025-06-08,428167995295,beta,EC2,us-east-1,22.2606,0.447
2025-06-08,470024908343,alpha,CloudWatch,us-west-2,20.984,0.866
2025-06-08,673584148074,alpha,CloudWatch,us-east-1,8.9876,0.889
2025-06-08,493330242406,gamma,EC2,us-west-2,11.087,0.255
2025-06-08,233198951090,beta,CloudWatch,us-east-1,4.6147,0.518
2025-06-08,894329091161,alpha,EC2,us-east-1,14.4551,0.895
2025-06-08,219130655068,gamma,S3,us-east-1,6.8371,0.948
2025-06-08,598284399509,beta,CloudWatch,eu-west-1,19.1562,0.876
2025-06-08,646901546086,alpha,EC2,eu-west-1,21.8784,0.577
2025-06-08,807800732572,gamma,RDS,us-west-2,15.141,0.014
2025-06-08,913375834166,gamma,RDS,us-west-2,22.2819,0.629
2025-06-08,161071099883,alpha,CloudWatch,us-east-1,6.8651,0.427
2025-06-08,969979287336,beta,RDS,eu-west-1,1.1154,0.9
2025-06-08,826595165749,gamma,S3,us-west-2,4.0909,0.589
2025-06-08,791078288534,beta,S3,eu-west-1,24.0399,0.543
2025-06-08,163062336326,beta,CloudWatch,us-west-2,10.9102,0.344
2025-06-08,961964726169,gamma,S3,eu-west-1,4.6463,0.709
2025-06-08,826366544203,alpha,S3,eu-west-1,8.8825,0.446
2025-06-08,244051615305,alpha,Lambda,eu-west-1,10.5335,0.543
2025-06-08,119815768219,gamma,RDS,us-east-1,15.9838,0.283
2025-06-08,799732967068,beta,EC2,us-west-2,10.3382,0.132
2025-06-08,298982727246,beta,RDS,us-east-1,15.3164,0.977
2025-06-08,357388319560,alpha,RDS,eu-west-1,11.9054,0.375
2025-06-08,850725985073,gamma,RDS,us-east-1,11.3936,0.013
2025-06-08,966761126126,beta,EC2,us-west-2,10.4564,0.801
2025-06-08,615160823498,alpha,CloudWatch,eu-west-1,0.6622,0.099
2025-06-08,252555107336,gamma,Lambda,eu-west-1,8.6913,0.702
2025-06-08,931379165564,gamma,CloudWatch,us-west-2,2.4444,0.858
2025-06-08,334532210059,gamma,CloudWatch,us-east-1,18.6969,0.114
2025-06-08,956918309454,gamma,EC2,us-east-1,2.9807,0.861
2025-06-08,216995085183,gamma,RDS,us-west-2,7.2057,0.379
2025-06-08,729354115293,beta,EC2,eu-west-1,16.6116,0.138
2025-06-08,731034253531,gamma,RDS,us-west-2,24.161,0.916
2025-06-08,894363107919,alpha,S3,us-west-2,22.5014,0.366
2025-06-08,267313971804,alpha,Lambda,eu-west-1,8.6524,0.242
2025-06-08,784634916199,beta,RDS,us-west-2,18.1239,0.526
2025-06-08,121548737124,beta,CloudWatch,us-east-1,8.3571,0.578
2025-06-08,462571506844,gamma,Lambda,eu-west-1,7.955,0.868
2025-06-08,951006174800,gamma,EC2,us-west-2,14.9009,0.615
2025-06-08,584833104233,beta,EC2,us-west-2,19.258,0.404
2025-06-08,846392732504,alpha,Lambda,us-east-1,20.2143,0.539
2025-06-08,221855767967,beta,Lambda,eu-west-1,6.7324,0.791
2025-06-08,311991151709,beta,EC2,eu-west-1,24.7779,0.453
2025-06-08,480044476361,alpha,CloudWatch,us-east-1,6.3603,0.794
2025-06-08,642067395151,gamma,EC2,us-west-2,22.5668,0.766
2025-06-08,840780965162,beta,EC2,us-east-1,8.6487,0.122
2025-06-08,369126535559,beta,RDS,eu-west-1,0.5928,0.452
2025-06-08,776433700006,beta,CloudWatch,us-east-1,18.7224,0.203
2025-06-08,859872055746,beta,Lambda,us-west-2,20.2717,0.89
2025-06-08,997105010034,beta,RDS,us-east-1,18.7289,0.007
2025-06-08,926653164817,beta,CloudWatch,us-west-2,12.4109,0.552
2025-06-08,980360019878,beta,S3,eu-west-1,3.6642,0.94
2025-06-08,554858668453,alpha,RDS,us-east-1,20.4996,0.963
2025-06-08,929539774404,alpha,CloudWatch,eu-west-1,1.7479,0.982
2025-06-08,555605586299,alpha,CloudWatch,us-west-2,21.2101,0.65
2025-06-08,969903203312,alpha,EC2,us-west-2,9.3867,0.571
2025-06-09,731570054297,gamma,EC2,us-east-1,11.0363,6.339
2025-06-09,790734641714,gamma,EC2,us-east-1,1.5912,6.121
2025-06-09,996171444710,alpha,Lambda,us-west-2,9.3972,8.921
2025-06-09,227824669426,alpha,RDS,eu-west-1,12.9592,2.551
2025-06-09,507188630338,beta,S3,us-east-1,22.2126,2.991
2025-06-09,694467106365,gamma,CloudWatch,eu-west-1,12.8237,4.679
2025-06-09,876016272465,gamma,CloudWatch,us-west-2,0.9022,5.66
2025-06-09,594377676399,beta,Lambda,us-west-2,20.492,7.789
2025-06-09,473760800633,beta,Lambda,us-east-1,4.4216,5.281
2025-06-09,510147781257,gamma,CloudWatch,us-west-2,15.9756,7.908
2025-06-09,457941731878,gamma,EC2,us-west-2,24.3462,9.514
2025-06-09,977111328185,gamma,S3,us-east-1,1.9202,2.14
2025-06-09,577207099251,alpha,S3,eu-west-1,18.2753,3.641
2025-06-09,978298919034,beta,RDS,us-west-2,12.9899,6.272
2025-06-09,651091125420,alpha,RDS,us-west-2,5.4402,8.974
2025-06-09,670636461174,beta,EC2,us-west-2,10.4421,6.385
2025-06-09,636363578074,beta,EC2,us-west-2,17.2757,4.524
2025-06-09,126951037034,beta,EC2,eu-west-1,2.0766,6.102
2025-06-09,701763828044,beta,S3,us-west-2,21.3289,2.28
2025-06-09,905671821922,gamma,Lambda,us-west-2,12.8018,5.871
2025-06-09,814720808091,beta,S3,us-east-1,18.4801,4.925
2025-06-09,409067562709,beta,S3,us-west-2,21.1096,8.678
2025-06-09,395187309670,gamma,CloudWatch,us-east-1,16.0273,5.637
2025-06-09,821603961485,beta,EC2,eu-west-1,13.5706,5.214
2025-06-09,991765166558,beta,Lambda,us-east-1,10.9053,6.901
2025-06-09,840262348710,gamma,EC2,us-west-2,2.4371,7.37
2025-06-09,150897136198,alpha,RDS,us-west-2,2.6871,9.52
2025-06-09,693182650764,gamma,EC2,us-west-2,14.1158,5.424
2025-06-09,906866203635,gamma,Lambda,us-west-2,1.5302,7.09
2025-06-09,115067003834,alpha,S3,eu-west-1,18.5599,5.489
2025-06-09,456726609151,alpha,CloudWatch,eu-west-1,1.9919,7.207
2025-06-09,808729724019,gamma,EC2,us-east-1,23.0966,6.928
2025-06-09,454139605291,alpha,S3,eu-west-1,18.6827,4.468
2025-06-09,253272628388,gamma,S3,us-west-2,7.4167,8.399
2025-06-09,308695832415,alpha,CloudWatch,us-east-1,17.9851,4.172
2025-06-09,619142720689,beta,EC2,us-east-1,6.3506,3.836
2025-06-09,439226249288,gamma,EC2,eu-west-1,3.3171,2.749
2025-06-09,260666031230,gamma,CloudWatch,us-west-2,7.1853,9.126
2025-06-09,962796887486,gamma,CloudWatch,us-west-2,22.3858,2.3
2025-06-09,357941793958,alpha,RDS,eu-west-1,15.9786,4.225
2025-06-09,476452736303,gamma,CloudWatch,us-east-1,14.8232,7.379
2025-06-09,439077325014,gamma,RDS,us-west-2,24.2896,3.937
2025-06-09,705989258789,alpha,RDS,us-east-1,22.554,7.418
2025-06-09,686899662468,beta,Lambda,eu-west-1,4.1223,2.3
2025-06-09,975865910985,gamma,EC2,eu-west-1,24.0676,8.837
2025-06-09,717225814986,beta,RDS,us-west-2,7.4575,3.62
2025-06-09,166013221411,alpha,Lambda,eu-west-1,1.3596,6.744
2025-06-09,737914534358,alpha,S3,us-west-2,22.8471,7.441
2025-06-09,895261731059,alpha,CloudWatch,us-west-2,3.7797,7.985
2025-06-09,945072422536,gamma,EC2,eu-west-1,6.2598,4.827
2025-06-09,277574763078,gamma,S3,us-west-2,1.8257,6.631
2025-06-09,436339695722,gamma,EC2,us-east-1,22.6251,7.273
2025-06-09,592766540113,gamma,CloudWatch,us-east-1,9.6567,3.976
2025-06-09,677969995870,alpha,EC2,us-west-2,23.5865,3.87
2025-06-09,644964559386,beta,RDS,us-east-1,6.9266,2.116
2025-06-09,281934641063,alpha,CloudWatch,us-east-1,18.0199,5.899
2025-06-09,799970290492,beta,S3,us-west-2,23.6783,9.655
2025-06-09,784693640031,gamma,S3,us-east-1,12.8624,8.092
2025-06-09,215915504476,beta,CloudWatch,us-west-2,2.6321,2.6
2025-06-09,569697765587,alpha,EC2,eu-west-1,23.9954,4.579
2025-06-10,496323595254,gamma,EC2,eu-west-1,22.788,4.517
2025-06-10,304572159768,alpha,Lambda,eu-west-1,10.431,6.305
2025-06-10,879837881649,gamma,Lambda,us-east-1,5.3757,6.069
2025-06-10,959699067246,alpha,EC2,us-west-2,19.6766,8.579
2025-06-10,989335490466,gamma,CloudWatch,us-east-1,23.4844,4.133
2025-06-10,640492997628,alpha,CloudWatch,eu-west-1,7.1492,4.501
2025-06-10,572532724178,gamma,S3,eu-west-1,0.0621,3.499
2025-06-10,143748343545,gamma,Lambda,eu-west-1,6.0384,4.922
2025-06-10,290804428597,alpha,RDS,us-west-2,23.075,9.368
2025-06-10,546523260677,alpha,S3,us-east-1,1.5197,4.042
2025-06-10,393088218226,gamma,Lambda,us-west-2,21.1706,6.025
2025-06-10,597088564167,beta,CloudWatch,eu-west-1,20.9633,7.273
2025-06-10,923321711292,gamma,S3,us-west-2,0.1678,6.545
2025-06-10,766826328055,beta,RDS,eu-west-1,24.9443,3.235
2025-06-10,986617757843,alpha,EC2,eu-west-1,4.9563,4.439
2025-06-10,554003567626,alpha,S3,us-west-2,10.6369,5.222
2025-06-10,594005703568,beta,S3,eu-west-1,9.5219,8.424
2025-06-10,858652828470,alpha,Lambda,eu-west-1,4.8811,9.928
2025-06-10,123588594010,gamma,RDS,us-west-2,4.5786,8.253
2025-06-10,995497184224,beta,Lambda,us-east-1,8.1705,2.483
2025-06-10,770340217395,alpha,EC2,us-west-2,0.1718,5.206
2025-06-10,255708588538,gamma,CloudWatch,eu-west-1,14.2015,4.894
2025-06-10,798841852948,gamma,EC2,eu-west-1,13.8803,9.37
2025-06-10,952782237311,alpha,Lambda,eu-west-1,20.9812,3.228
2025-06-10,661720205189,gamma,CloudWatch,eu-west-1,2.6779,6.179
2025-06-10,102029803054,beta,S3,us-west-2,1.369,8.83
2025-06-10,481742408203,alpha,Lambda,us-east-1,5.1003,4.234
2025-06-10,213369077853,alpha,RDS,us-east-1,7.4494,7.458
2025-06-10,508620736862,gamma,RDS,us-west-2,12.6329,3.773
2025-06-10,319340449280,beta,S3,us-east-1,12.9742,4.649
2025-06-10,979099065840,alpha,CloudWatch,eu-west-1,22.5766,8.304
2025-06-10,716515790768,beta,RDS,eu-west-1,0.9458,9.475
2025-06-10,833000088297,alpha,EC2,us-west-2,6.4506,8.448
2025-06-10,458245852011,gamma,EC2,us-east-1,24.3765,5.586
2025-06-10,754554390614,beta,Lambda,us-east-1,15.4361,3.48
2025-06-10,198082535631,beta,EC2,us-east-1,8.6835,6.849
2025-06-10,273844941822,beta,CloudWatch,us-west-2,11.3586,7.401
2025-06-10,540159677184,beta,CloudWatch,us-east-1,14.3558,5.272
2025-06-10,200902371476,gamma,CloudWatch,eu-west-1,12.2528,4.917
2025-06-10,839805862296,beta,S3,eu-west-1,4.6632,2.566
2025-06-10,543416537283,beta,CloudWatch,us-west-2,1.0986,2.285
2025-06-10,166837660119,gamma,EC2,us-east-1,14.4937,5.924
2025-06-10,886068022774,beta,CloudWatch,us-east-1,6.6441,2.344
2025-06-10,775387401036,alpha,Lambda,us-east-1,24.6207,5.997
2025-06-10,797936762203,gamma,S3,us-east-1,1.049,5.723
2025-06-10,525244996877,alpha,Lambda,us-east-1,1.2788,6.982
2025-06-10,684644301658,gamma,EC2,us-east-1,11.5788,2.787
2025-06-10,292180342925,beta,Lambda,us-east-1,0.6781,6.269
2025-06-10,876634482917,gamma,CloudWatch,eu-west-1,12.3007,9.222
2025-06-10,541913218949,beta,Lambda,us-west-2,6.1086,8.216
2025-06-10,407757926406,alpha,Lambda,us-east-1,23.0819,3.475
2025-06-10,549675948743,beta,RDS,eu-west-1,14.6261,8.964
2025-06-10,340427245900,gamma,RDS,eu-west-1,18.8886,2.693
2025-06-10,121259177909,alpha,CloudWatch,us-west-2,24.3768,6.56
2025-06-10,544587344683,beta,CloudWatch,us-east-1,15.9694,3.464
2025-06-10,526007746443,alpha,Lambda,eu-west-1,5.7317,2.466
2025-06-10,157637118886,gamma,CloudWatch,us-west-2,10.9488,9.474
2025-06-10,205273867504,beta,CloudWatch,us-west-2,7.3188,6.199
2025-06-10,776468585437,gamma,RDS,us-east-1,1.0776,8.663
2025-06-10,756381581689,alpha,Lambda,us-east-1,11.737,6.608
2025-06-11,933132697771,gamma,CloudWatch,eu-west-1,20.1015,7.935
2025-06-11,546861849587,beta,S3,us-east-1,8.3581,4.962
2025-06-11,240078383746,alpha,S3,eu-west-1,18.3806,3.439
2025-06-11,625921554066,alpha,RDS,us-east-1,11.8439,4.191
2025-06-11,851700858456,beta,EC2,eu-west-1,24.5695,2.208
2025-06-11,212722871011,beta,Lambda,us-west-2,9.5483,6.729
2025-06-11,681341208373,beta,CloudWatch,us-east-1,6.3806,3.863
2025-06-11,497690927662,beta,EC2,us-east-1,13.6961,9.212
2025-06-11,329411901678,beta,EC2,us-east-1,9.5178,2.933
2025-06-11,841222970249,alpha,Lambda,us-east-1,4.5912,5.417
2025-06-11,675442945728,gamma,Lambda,eu-west-1,18.9327,6.795
2025-06-11,758112036711,alpha,CloudWatch,eu-west-1,22.877,8.583
2025-06-11,518127263418,gamma,CloudWatch,us-east-1,14.3045,5.818
2025-06-11,155183574453,gamma,S3,us-east-1,11.7127,9.992
2025-06-11,370888050777,gamma,S3,eu-west-1,21.1501,7.122
2025-06-11,872417518182,alpha,Lambda,eu-west-1,9.5895,2.748
2025-06-11,634646918928,alpha,RDS,us-east-1,1.1793,4.217
2025-06-11,483918100972,alpha,RDS,eu-west-1,2.8556,9.939
2025-06-11,161524861187,gamma,EC2,eu-west-1,17.2522,8.555
2025-06-11,904234073335,alpha,S3,us-east-1,4.6493,9.579
2025-06-11,544022654231,beta,RDS,us-west-2,21.5598,9.545
2025-06-11,519190248155,alpha,EC2,us-east-1,21.5826,9.354
2025-06-11,830955722290,beta,Lambda,us-east-1,18.3416,9.263
2025-06-11,154641644000,beta,S3,us-west-2,5.8598,8.442
2025-06-11,280686655062,beta,CloudWatch,us-west-2,17.1805,9.183
2025-06-11,509240413206,alpha,EC2,us-east-1,11.4191,5.483
2025-06-11,187141350647,alpha,Lambda,us-west-2,8.9293,2.88
2025-06-11,503271984936,gamma,Lambda,eu-west-1,18.5387,6.984
2025-06-11,828460439016,beta,EC2,us-east-1,14.2389,6.726
2025-06-11,370581623258,alpha,Lambda,us-east-1,21.8099,9.285
2025-06-11,864944695499,beta,CloudWatch,eu-west-1,11.9946,8.888
2025-06-11,756556100589,alpha,CloudWatch,us-west-2,0.241,5.096
2025-06-11,377702113934,beta,S3,us-east-1,17.9002,5.86
2025-06-11,795972380947,alpha,Lambda,us-east-1,15.8681,4.513
2025-06-11,909924781795,beta,EC2,eu-west-1,22.3043,8.591
2025-06-11,740889942230,alpha,S3,eu-west-1,14.4528,9.361
2025-06-11,282009429347,alpha,S3,us-west-2,20.0282,2.141
2025-06-11,994576232454,beta,S3,us-west-2,23.4869,4.396
2025-06-11,347721455952,alpha,CloudWatch,eu-west-1,24.2631,3.724
2025-06-11,654848723014,beta,Lambda,us-west-2,16.4911,6.488
2025-06-11,334391296344,beta,EC2,us-east-1,11.3903,2.434
2025-06-11,152304564072,gamma,CloudWatch,us-west-2,23.7309,8.452
2025-06-11,929281951019,gamma,CloudWatch,us-east-1,18.5249,5.632
2025-06-11,814261207142,gamma,RDS,eu-west-1,18.7932,3.076
2025-06-11,455235837159,beta,Lambda,us-west-2,3.6965,9.475
2025-06-11,262287020220,alpha,Lambda,us-east-1,10.7053,7.472
2025-06-11,776731922418,beta,S3,eu-west-1,19.5545,8.622
2025-06-11,940906601601,gamma,RDS,us-west-2,20.0489,4.444
2025-06-11,335918861723,beta,EC2,us-east-1,14.2251,8.618
2025-06-11,762891994263,gamma,CloudWatch,us-east-1,13.1216,8.29
2025-06-11,975164976559,beta,EC2,us-east-1,20.3778,6.744
2025-06-11,165225120772,gamma,RDS,eu-west-1,5.8447,9.874
2025-06-11,698049383678,beta,RDS,eu-west-1,1.5535,9.478
2025-06-11,956623982983,alpha,CloudWatch,eu-west-1,6.1322,6.509
2025-06-11,940236073242,gamma,RDS,eu-west-1,23.7483,9.508
2025-06-11,986128778679,gamma,S3,us-east-1,0.8521,3.482
2025-06-11,878552331106,gamma,S3,eu-west-1,2.8578,7.56
2025-06-11,572281598389,beta,S3,eu-west-1,10.2127,8.484
2025-06-11,106496564725,alpha,RDS,us-east-1,19.5644,5.131
2025-06-11,804311970405,beta,S3,us-east-1,11.9717,6.693
2025-06-12,564940839557,beta,S3,eu-west-1,8.6789,6.889
2025-06-12,402535485406,beta,CloudWatch,eu-west-1,15.7757,8.459
2025-06-12,255633625075,beta,EC2,eu-west-1,18.3353,7.244
2025-06-12,474500714892,alpha,Lambda,us-east-1,17.4049,2.173
2025-06-12,201488307121,alpha,S3,us-east-1,3.2753,8.102
2025-06-12,908075196545,gamma,EC2,eu-west-1,8.3316,7.96
2025-06-12,641746713793,beta,EC2,us-west-2,18.0508,6.567
2025-06-12,689443149249,beta,Lambda,us-west-2,17.4613,4.066
2025-06-12,144576019161,beta,Lambda,us-west-2,5.4709,2.184
2025-06-12,192429894839,gamma,CloudWatch,us-west-2,7.4294,9.253
2025-06-12,500732779050,beta,EC2,eu-west-1,17.5585,2.455
2025-06-12,550724643228,alpha,RDS,us-east-1,5.5372,9.376
2025-06-12,285017261288,beta,S3,us-west-2,11.8907,4.164
2025-06-12,335561841512,gamma,RDS,us-east-1,19.0561,4.045
2025-06-12,597522880939,alpha,S3,eu-west-1,9.0972,2.527
2025-06-12,740125310409,alpha,EC2,eu-west-1,15.5682,5.978
